rpt_owner_cik,rpt_owner_name,is_director,is_officer,is_ten_percent_owner
1781373,Walcott Wanjiku Juanita,False,False,False
1619944,Stewart Bonita C.,False,False,False
1665419,ARNOLD FRANCES,False,False,False
1580575,Baker Bros. Advisors (GP) LLC,False,False,False
1087939,BAKER JULIAN,False,False,False
1551139,"667, L.P.",False,False,False
1263508,BAKER BROS. ADVISORS LP,False,False,False
1363364,Baker Brothers Life Sciences LP,False,False,False
1087940,BAKER FELIX,False,False,False
1674159,Gomez Elena,False,False,False
1073342,NELSON ZACHARY,False,False,False
1772928,Solomon Dan Alexandru,False,False,False
1963638,Cumello Joseph,False,False,False
1277624,LAZAR JACK R,False,False,False
1240590,LEVIN DANIEL J,False,False,False
1385454,Polanco Richard Garcia,False,False,False
1204818,EVAN DANA L,False,False,False
1327762,Lombard Kenneth T,False,False,False
1402348,Slootman Frank,False,False,False
2075167,Schilling Robert David,False,False,False
2014154,Lath Hitesh,False,False,False
1879089,Walia Amit,False,False,False
1299311,Hickox Winston H,False,False,False
2023448,Murphy Stephen Francis,False,False,False
1742302,Barsamian Sue,False,False,False
1628260,Lundberg Theodore B.,False,False,False
1689279,Connors Terence J,False,False,False
1687804,Weaver Susan T,False,False,False
1471787,BELINFANTI GREGORY,False,False,False
1228861,WOLF DALE B,False,False,False
1820444,Williams David Solomon III,False,False,False
1831381,Nole Diana L,False,False,False
1487729,Coppens Bradley J,False,False,False
2049661,Garcia David A.,False,False,False
1131058,COURTER STEPHEN E,False,False,False
1783184,Echaveste Maria,False,False,False
1817208,Wurth Michel,False,False,False
1188511,SMITH DAN F,False,False,False
1661859,STAVRIDIS JAMES G.,False,False,False
1434790,PAIK YI HYON,False,False,False
1908757,Kuzoyan Vahe,False,False,False
1521917,Cohen Barry F,False,False,False
1798291,Miraton Didier,False,False,False
1664301,LINDSEY MARY A,False,False,False
1220010,HUCK PAUL E,False,False,False
1220726,GALVIN KERRY A,False,False,False
1908788,Mahdessian Ara,False,False,False
1755810,Wo Craig Scott,False,False,False
2045642,Sherry David,False,False,False
1797971,Stern Sadie,False,False,False
1180011,FREEMAN JAMES I,False,False,False
1927435,Pearce Rebecca,False,False,False
1520776,O'Dowd William IV,False,False,False
1361943,Leimkuhler William F.,False,False,False
1543701,Ginn Scott G,False,False,False
316369,LIBERTY MUTUAL INSURANCE CO,False,False,False
1142872,LIBERTY MUTUAL HOLDING CO,False,False,False
1897209,Kennedy Lewis GP III LLC,False,False,False
1854977,Kennedy Lewis Investment Holdings II LLC,False,False,False
1994226,KLIM Delta HQC3 LP,False,False,False
2029655,KLCP Fund III (EU) Master AIV LP,False,False,False
1797237,CHENE DAVID,False,False,False
1594474,Richman Darren,False,False,False
1685034,Vogel Scott D.,False,False,False
1869950,WHITE WILSON,False,False,False
1581475,BARTELS PATRICK J JR,False,False,False
1047092,LAMPEN RICHARD,False,False,False
1023262,KNIGHT LESTER B,False,False,False
1548760,Zuckerberg Mark,False,False,False
1597213,Deutsche Telekom Holding B.V.,False,False,False
946770,DEUTSCHE TELEKOM AG,False,False,False
1576360,T-Mobile Global Holding GmbH,False,False,False
1576359,T-Mobile Global Zwischenholding GmbH,False,False,False
1105806,LYTTON LAURENCE W,False,False,False
1524993,Farrar Christopher D.,False,False,False
1817058,Kelly Roland Thomas,False,False,False
1609580,Stachowiak Raymond C,False,False,False
1122672,GOLD IRWIN,False,False,False
1200503,HARPER LISA M,False,False,False
1836609,Eagle Point DIF GP I LLC,False,False,False
1607203,Eagle Point Credit Management LLC,False,False,False
1955367,Stefani Robert J,False,False,False
1935127,Schake Kristina K,False,False,False
1201520,TUFANO PAUL J,False,False,False
1861377,Nagar Yaacov,False,False,False
1391387,Dilsaver Evelyn S,False,False,False
1541177,Alvarez Jose Antonio,False,False,False
1895101,Eltoukhy Adam,False,False,False
2001124,Uplinger Chad C,False,False,False
1279618,LAFFONT PHILIPPE,False,False,False
1772687,O'Connell Shawn M.,False,False,False
1160228,SELANDER ROBERT W,False,False,False
1600301,Asarpota Rajesh,False,False,False
1373685,Cotton Leonard W,False,False,False
1862674,Lynch Nnenna,False,False,False
1564256,Nash Michael B.,False,False,False
1177127,NASSAU HENRY N,False,False,False
1195695,SAGALYN LYNNE B,False,False,False
1886554,Perez-Alvarado Gilda,False,False,False
2018289,Matthews Mark E.,False,False,False
1163402,DILLON ADRIAN T,False,False,False
1834991,Baszucki David,False,False,False
1713423,Funk Andrea J.,False,False,False
1124852,LEVINE JACK,False,False,False
1797781,van Montfrans Ritsaart J.M.,False,False,False
2070456,Crawford Heitzmann Martha Jean,False,False,False
2072310,Bercovich Michael,False,False,False
1712960,Wellborn Gayle Furgurson,False,False,False
2051515,Fisher Keith D.,False,False,False
1735093,McCowan Debra Charlotte,False,False,False
1812674,Natarajan Rajesh,False,False,False
1192591,HOMCY CHARLES J,False,False,False
1831511,Parker Stuart B.,False,False,False
1355666,Vargo Ronald P,False,False,False
1605809,Ullal Jayshree,False,False,False
1855608,Valantine Hannah,False,False,False
1819816,Chan Caroline,False,False,False
1941344,Wynter Rudolph W.,False,False,False
1666121,Farquhar Scott,False,False,False
1666120,Cannon-Brookes Michael,False,False,False
1780203,Morytko Tamara,False,False,False
1195679,BOITANO DAVID M,False,False,False
1582097,TOBIAS DAVID,False,False,False
1830576,Herweck Peter,False,False,False
1674081,FLUDDER STEVEN M,False,False,False
1864624,Mottram Phil,False,False,False
1563623,Gengos Andrew,False,False,False
1655286,Cox Jeremy,False,False,False
1132679,STEINMAN LAWRENCE,False,False,False
1619129,Smith Ryan Lewis,False,False,False
2048098,Shoemaker Stephen H,False,False,False
2015193,Jordan Blair,False,False,False
2057653,Van Lent Eric R,False,False,False
1532809,Agrawal Neeraj,False,False,False
1208810,HOFFEN HOWARD I,False,False,False
1723643,Shay Capital LLC,False,False,False
1991613,Jenks John,False,False,False
1914199,"Noble Environmental Investments, LLC",False,False,False
1105497,MSD CAPITAL L P,False,False,False
1134557,MSD Portfolio L.P. - Investments,False,False,False
908724,DELL MICHAEL S,False,False,False
1326409,Habiger David C,False,False,False
1831278,Spruell Byron,False,False,False
1090335,SMITH SARAH G,False,False,False
1324069,Mansueto Joseph D,False,False,False
1179714,SANTONA GLORIA,False,False,False
1991593,Geanakos Jonathan G.,False,False,False
1313364,Ussery Robert Michael,False,False,False
1197647,COXE TENCH,False,False,False
2032877,Knausenberger Lauren,False,False,False
1685530,Sweitzer David P,False,False,False
1856727,Jackson Kristi,False,False,False
2025483,Moss Perry W.,False,False,False
1008700,CLARK JAMES H,False,False,False
2019348,Clark Jermoluk Founders Fund I LLC,False,False,False
1112731,NOTEBAERT RICHARD C,False,False,False
1950481,Johnston Brett Wade,False,False,False
1619963,Karaboutis Adriana,False,False,False
1834776,Hill Grant,False,False,False
1211588,TAN HOCK E,False,False,False
1669810,HUME RICHARD T,False,False,False
1197650,JONES HARVEY C,False,False,False
1905366,STM Partners LLC,False,False,False
1869320,Liberty 77 Fund L.P.,False,False,False
1905373,Liberty 77 Capital Partners L.P.,False,False,False
1905374,Liberty 77 Capital L.P.,False,False,False
1905369,Liberty Capital L.L.C.,False,False,False
1180589,MNUCHIN STEVEN T,False,False,False
1869318,Liberty 77 Fund International L.P.,False,False,False
1888617,Audibert John,False,False,False
1197386,FRANCIS CHERYL A,False,False,False
1197916,KELLOGG W K FOUNDATION,False,False,False
1197921,KELLOGG W K FOUNDATION TRUST,False,False,False
1219888,HUDSON DAWN E,False,False,False
1472118,Goepel Patrick,False,False,False
1416750,Fernandez Henry A,False,False,False
1595034,Whittington Melinda D,False,False,False
1196907,CAMPBELL JEFFREY C,False,False,False
1352964,Galaznik Kenneth,False,False,False
2056677,Ketslakh Michael,False,False,False
1682796,Cai Jin-Yong,False,False,False
1185353,KAHN JONI,False,False,False
1470085,Macomber Todd,False,False,False
1641111,Ochoa Ellen,False,False,False
2058282,Ross Brandon,False,False,False
1683607,Bassler Bonnie L,False,False,False
1651542,Kahn Roger E.,False,False,False
1218358,DELLY GAYLA J,False,False,False
1709075,Salvatore Bryan J,False,False,False
1270710,POLK DENNIS,False,False,False
1669572,Hole Brian Richard,False,False,False
1199039,STEVENS MARK A,False,False,False
1788524,Thompson Rahsaan,False,False,False
1572984,Lowsley Denise,False,False,False
1945544,Vanderjagt Katherine E.,False,False,False
1843620,Lee Willard T,False,False,False
1330766,Flatt Stephen Fowler,False,False,False
1725292,Shah Aarti S.,False,False,False
1958694,LOVELY DAVID JOHN,False,False,False
1053381,WINSTON ROBERT W III,False,False,False
1945571,Sundy Robert II,False,False,False
1799888,Kerrigan Dennis Francis,False,False,False
1197652,SEAWELL A BROOKE,False,False,False
1275977,LAVEY RICHARD W,False,False,False
1384859,Kolchinsky Peter,False,False,False
1619841,Shah Rajeev M.,False,False,False
1315082,RA Capital Healthcare Fund LP,False,False,False
1346824,"RA CAPITAL MANAGEMENT, L.P.",False,False,False
1275634,FARBER JEFFREY M,False,False,False
1284116,LORA MELISSA,False,False,False
1860305,Richmond Raphaell Z.,False,False,False
1754074,"Topline Capital Partners, LP",False,False,False
1428157,Roche John C,False,False,False
1636665,Drell Persis,False,False,False
1974466,Reeder Rebecca M,False,False,False
1818224,Dabiri John,False,False,False
1024770,SPECTER ERIC M,False,False,False
1768643,Bisio Ronald,False,False,False
1463932,Meyer Daniel Harris,False,False,False
1633818,DANIEL H. MEYER 2012 GIFT TRUST U/A/D 10/31/12,False,False,False
1634102,McQuinn Michael C,False,False,False
1633830,MEYER AUDREY H,False,False,False
1198782,BURGESS ROBERT K,False,False,False
1461620,Bready Cameron M,False,False,False
1860167,McCurry Jennifer Lynn,False,False,False
1185533,GABELLI MARIO J,False,False,False
1575959,Bozeman David P,False,False,False
1768670,Neal Stephen C,False,False,False
2049606,Luebke Taylor Edward,False,False,False
2028888,HOGLUND PETER G,False,False,False
1678896,Flanagan Laura Jean,False,False,False
1856283,Smith Craig Donald,False,False,False
1900824,Romine Scott,False,False,False
1884039,Chelko Carrie,False,False,False
1977482,Raub Christopher,False,False,False
2026313,Anderson Craig A.,False,False,False
1856349,Prieskorn Laura Louene,False,False,False
2065656,Binioris Savvas Steve Panagiotis,False,False,False
1945552,Linz Terrence James,False,False,False
1575566,Cummings Don W,False,False,False
1995618,Schwartzstein Christine Benson,False,False,False
1792549,"Topline Capital Management, LLC",False,False,False
1792547,McBirney Collin,False,False,False
2034338,Sacr Francis,False,False,False
1838202,Kirkpatrick Linda Pistecchia,False,False,False
1767114,"SL SPV-2, L.P.",False,False,False
1767115,"SLTA SPV-2, L.P.",False,False,False
1672566,"Silver Lake Technology Associates IV, L.P.",False,False,False
1418226,"Silver Lake Group, L.L.C.",False,False,False
1552054,"Silver Lake Partners IV, L.P.",False,False,False
1672565,"Silver Lake Technology Investors IV, L.P.",False,False,False
1767116,"SLTA SPV-2 (GP), L.L.C.",False,False,False
1651403,Durban Egon,False,False,False
1672568,"SLTA IV (GP), L.L.C.",False,False,False
1772738,Seshadri Raj,False,False,False
1697820,Lake Robert Alexander,False,False,False
1291989,Lancaster N John Jr,False,False,False
1928419,Leggett Michael Adam,False,False,False
1790322,DAVENPORT DARCY HORN,False,False,False
1855434,Small David Jonathan,False,False,False
1596492,Hoppenot Herve,False,False,False
1420549,DAVIS MARK C,False,False,False
1135216,GHAURI NAJEEB,False,False,False
1737659,"Silver Lake Partners V DE (AIV), L.P.",False,False,False
1735863,"Silver Lake Technology Investors V, L.P.",False,False,False
1737652,"SLTA V (GP), L.L.C.",False,False,False
1737657,"Silver Lake Technology Associates V, L.P.",False,False,False
1554779,ARREDONDO FABIOLA R,False,False,False
935679,ARMEN GARO H,False,False,False
1694466,MACK DAVID J.,False,False,False
1810721,Wong Karian,False,False,False
1380004,Cohen Gary,False,False,False
1288123,KLASKIN CHRISTINE M,False,False,False
1845281,O'Day Steven J,False,False,False
2072023,Burton David M.,False,False,False
1216924,BALOGH ARISTOTLE N,False,False,False
1256730,LANOUETTE KEVIN P,False,False,False
1866529,Blanc Jean Jacques,False,False,False
2033533,Engel Jeffrey,False,False,False
2047083,Connelly Jules,False,False,False
1383493,vanBeuren Archbold D,False,False,False
1945545,Lee Carol Young,False,False,False
1940579,Dorrance Bennett JR,False,False,False
1638709,Horning Sandra,False,False,False
1860609,Patel Sushil,False,False,False
1256358,BLASING KAREN,False,False,False
1110854,BLYSTONE JOHN B,False,False,False
1643746,Kim Lorence H.,False,False,False
1319446,Borisy Alexis,False,False,False
1867426,Borellini Flavia,False,False,False
1554715,GILMORE GEOFFREY G,False,False,False
1758247,ANDERSON ELIZABETH M,False,False,False
1763963,Clyburn Frank,False,False,False
2013290,Heuer Joseph,False,False,False
2032308,Pinho Mario,False,False,False
1034657,STERNLICHT BARRY S,False,False,False
1797160,Tinmouth Brian Philippe,False,False,False
1507086,Brown David B,False,False,False
2048670,Larivey Clifford,False,False,False
1760055,METCALF MICHAEL WILLIAM,False,False,False
1296998,Macdonald Guy,False,False,False
1771383,Mayer Jessica L,False,False,False
2000293,ADAMS TIMOTHY A,False,False,False
1786065,Mason Stephen M,False,False,False
1663174,COPE BRETT ALAN,False,False,False
1687858,Hollar Jason M.,False,False,False
1237401,HASTINGS DAVID C,False,False,False
1776278,KLINGLER JEFFREY R,False,False,False
1754463,Snow Ola M,False,False,False
1659166,Fortive Corp,False,False,False
1882885,Bentham Michael,False,False,False
1488174,Wahlman Robert E.,False,False,False
1866802,Thomas Ragy,False,False,False
1175746,HICKS KEN C,False,False,False
1920040,Witt Steven R,False,False,False
1782072,Kaushal Nitin,False,False,False
1233284,NORDLUND H MARTY,False,False,False
1657175,Inglis John C,False,False,False
2028525,Wander John C,False,False,False
1964146,Sabzivand Amin,False,False,False
1869281,"Sycamore Partners Torrid, L.L.C.",False,False,False
1869283,"Sycamore Partners Associates Investments, L.P.",False,False,False
1869280,"Sycamore Partners Associates-C, L.P.",False,False,False
1489814,Kaluzny Stefan L,False,False,False
1869284,"Sycamore Partners Associates, L.P.",False,False,False
1869285,"Sycamore Partners Associates Co-Invest, L.P.",False,False,False
1869282,"Sycamore Partners (Co-Invest), L.L.C.",False,False,False
1527066,"Sycamore Partners, L.P.",False,False,False
1286338,HANHAM ANN,False,False,False
1221280,BARTEL RALPH,False,False,False
1349156,Ralph Bartel 2005 Trust,False,False,False
1349132,AZZURRO CAPITAL INC,False,False,False
1803866,Rios Brunilda,False,False,False
1635154,SUTHERLAND JOHN W.,False,False,False
1799167,Shefferman Jesse,False,False,False
2057569,Arora Tarun,False,False,False
1586648,Makagon Kira,False,False,False
1379970,GILMAN STEVEN C,False,False,False
1106566,HALL JOHN T,False,False,False
1180591,STECHER ESTA E,False,False,False
1219866,ANIDO ARMANDO,False,False,False
1442755,Malhotra R. Rimmy,False,False,False
1794039,Fennerty Conor,False,False,False
1911537,Weibel Paul Wesley III,False,False,False
1964380,Bojanowski Carolyn,False,False,False
1254339,MCCABE JOAN Y,False,False,False
1831289,Lambros John F,False,False,False
1067999,MARTINEZ ANGEL R,False,False,False
1606006,Meixelsperger Mary E,False,False,False
1244530,MARSHALL THURGOOD JR,False,False,False
1278862,SANDFORT GREGORY A,False,False,False
1876171,Noles Russell G,False,False,False
1876366,Kirkland Derek G,False,False,False
1792127,Becker Scott E,False,False,False
1591480,Barsh Joanna,False,False,False
1265233,VAUGHN MIMI ECKEL,False,False,False
1781618,Ewoldsen Daniel E,False,False,False
1632855,Desai Parag,False,False,False
1784055,Bilunas Matthew M,False,False,False
1255728,KANDARIAN STEVEN A,False,False,False
1527888,Lippert Martin J,False,False,False
1605553,Lawton Drew,False,False,False
1875587,Durant Gregory T,False,False,False
1876346,Claffee Lily Fu,False,False,False
926012,MAHONEY TIMOTHY,False,False,False
1784996,Rosenbaum Michael George,False,False,False
1235746,SOKOLOV RICHARD S,False,False,False
1333932,Gannon Francis D.,False,False,False
2059400,Bickerton David R,False,False,False
1642221,TRENT TAMMY M,False,False,False
2028075,ADAMEK PETER,False,False,False
2009896,WILLIAMS RICHARD ALAN,False,False,False
1562640,Lang Gregory A.,False,False,False
1911907,Salvucci Joseph V Jr,False,False,False
1289899,SMITH ROBERT S JR,False,False,False
2042448,ODAFFER LINDSEY NICOLE,False,False,False
1980775,KLEIBOEKER RYAN MICHAEL,False,False,False
1876463,HAGALE JAMES TYSON,False,False,False
1166334,GLASSMAN KARL G,False,False,False
2003773,DAVIS JENNIFER JOY,False,False,False
1913519,BURNS BENJAMIN MICHAEL,False,False,False
1379021,Wick Stephen Norbert,False,False,False
1136258,CALADO MIGUEL M,False,False,False
1221219,BIRO JON C,False,False,False
1676766,Adcock Mary Ellen,False,False,False
1554866,SCHER JASON SCOTT,False,False,False
1038238,SIMS LUKE E,False,False,False
1936806,Watkins-Asiyanbi Joycelynn,False,False,False
1056823,HORIZON KINETICS ASSET MANAGEMENT LLC,False,False,False
1351732,McNally Robert Joseph,False,False,False
1207097,STAHL MURRAY,False,False,False
1181114,QUERY KENNETH REX,False,False,False
2000747,"Bios Equity COF, LP",False,False,False
1988639,"Bios Clinical Opportunity Fund, LP",False,False,False
2028708,"Bios 2024 Co-Invest, LP",False,False,False
1813311,"BP Directors, LP",False,False,False
1215877,LANDY R JOSEPH,False,False,False
1714576,"BIOS Fund II, LP",False,False,False
1700297,"BIOS Fund I QP, LP",False,False,False
1813314,"Bios Equity Partners, LP",False,False,False
1716869,"BIOS Fund II QP, LP",False,False,False
1697316,"BIOS Fund I, LP",False,False,False
1813270,"Cavu Management, LP",False,False,False
1813313,"Bios Equity Partners II, LP",False,False,False
1813316,Kreis Leslie W.,False,False,False
1728851,"BIOS Fund II NT, LP",False,False,False
1813310,"Cavu Advisors, LLC",False,False,False
1771378,"BIOS Actuate Co-Invest I, LP",False,False,False
1813845,"BIOS Capital Management, LP",False,False,False
1813844,"BIOS Advisors GP, LLC",False,False,False
1825398,"BIOS Actuate Co-Invest II, LP",False,False,False
1791916,"BIOS Fund III QP, LP",False,False,False
1791917,"BIOS Fund III, LP",False,False,False
1789490,Fletcher Aaron G.L.,False,False,False
1956704,"Bios Actuate Co-Invest III, LP",False,False,False
1831976,"BIOS Equity Partners III, LP",False,False,False
1791910,"BIOS Fund III NT, LP",False,False,False
1443194,Milmoe William H.,False,False,False
1993010,DeSantis Dean,False,False,False
1592392,SEGALL LYNNE A,False,False,False
1508753,SICIGNANO HENRY III,False,False,False
1253219,LOESCH MARGARET,False,False,False
1208109,GRAVES GREGORY B,False,False,False
1320604,Davis Gray,False,False,False
1869856,Turner-Graham Cynthia,False,False,False
1322851,Helmkamp Katrina L,False,False,False
1217908,THOMOPOULOS ANTHONY D,False,False,False
2064038,DEFINA LAUREN THOMAS,False,False,False
2042591,SOUZA COLIN J,False,False,False
1495232,ALVAREZ IGNACIO,False,False,False
1837726,Kennedy Patrick J.,False,False,False
1621853,FERRER JAVIER D.,False,False,False
1429897,HAYEK JOSEPH B,False,False,False
1911913,Salvucci Joseph V Sr,False,False,False
1805719,Cooper Jeffrey Elliott,False,False,False
2075137,Quinn Carle Ann,False,False,False
1190030,DINSMORE THOMAS H,False,False,False
1862951,Caravati Steven M,False,False,False
2002569,BOWES JAMES R,False,False,False
2007340,Anthony Sherri,False,False,False
1526003,PINKLEY APRIL,False,False,False
2034308,Martinez Anne,False,False,False
315038,TEACHERS INSURANCE & ANNUITY ASSOCIATION OF AMERICA,False,False,False
1510281,"Saba Capital Management, L.P.",False,False,False
1608233,Weinstein Boaz,False,False,False
1641487,Garner Curtis E,False,False,False
1423084,Schall Thomas J.,False,False,False
2002524,CHAN KEVIN J,False,False,False
1035422,"CTT PHARMACEUTICAL HOLDINGS, INC.",False,False,False
1202391,BAKER ROBERT K,False,False,False
1746280,Fuller Vicki L,False,False,False
1558755,Larsson Stefan,False,False,False
1994334,A-6684 Ltd.,False,False,False
1851606,Eatroff Robert L,False,False,False
1743490,Bagley Brittany,False,False,False
1751130,KEARNES LAURILEE,False,False,False
1616640,AGARWAL SUNIL,False,False,False
1879194,Robinson Eric Brandon,False,False,False
1920247,"AR Global Investments, LLC",False,False,False
1920245,"New York City Special Ltd. Partnership, LLC",False,False,False
1920246,"New York City Advisors, LLC",False,False,False
1907225,"Bellevue Capital Partners, LLC",False,False,False
1920248,"American Realty Capital III, LLC",False,False,False
1248577,SCHORSCH NICHOLAS S,False,False,False
1862894,Hoops Elliot Dean,False,False,False
2007928,Merker Brian Frederick,False,False,False
1589602,Smaldone Alsup Laurie,False,False,False
1787245,OREGON COMMUNITY FOUNDATION,False,False,False
1654430,Morrison Briggs,False,False,False
1551792,YOUNG JOHN D,False,False,False
1578407,Bain Linda,False,False,False
1753859,Kennedy Edward Moore Jr.,False,False,False
1564777,Cunningham Everett,False,False,False
1533568,Norwalk Leslie V,False,False,False
1210231,LICO JAMES A,False,False,False
1670836,Walker Stacey A.,False,False,False
1946479,Harborne Christopher,False,False,False
1502370,Underwood Peter C,False,False,False
1876361,Soroye Olumide,False,False,False
1901021,Newcombe Tamara S.,False,False,False
1670865,Schwarz Jonathan L,False,False,False
1549917,Moskovitz Dustin A.,False,False,False
2025228,May Brendan,False,False,False
1862057,Wilson Wendy,False,False,False
1625441,Mbugua Stanley,False,False,False
1656093,Peruvemba Sriram Krishnamurthy,False,False,False
1233412,SULLIVAN GODFREY,False,False,False
1778610,Podbere Burt W.,False,False,False
1061632,AUSTIN ROXANNE S,False,False,False
1803259,Tobias Robert,False,False,False
1755804,BRADLEY NATHANIEL T,False,False,False
2027054,Briskey Kimberly,False,False,False
1748093,Gilbert Jeffrey M,False,False,False
1748045,Kristensen Helge,False,False,False
1323181,Howitt David Marc,False,False,False
1250881,MOYER BRETT,False,False,False
1865157,Gold Jedidiah Marc,False,False,False
1865267,Lai John Lo-minn,False,False,False
1865480,Matheny Joseph Duane,False,False,False
2075134,Orfanos Lou,False,False,False
2001380,Votel Joseph L.,False,False,False
1911779,Hotz Lauren D,False,False,False
1956286,Long Mary Beth,False,False,False
1965926,Winn Walter Timothy,False,False,False
1738312,Vellandi Alexander S.,False,False,False
1961065,Humpich Keith,False,False,False
1893761,Davidson Phillip S,False,False,False
1965927,Renda Rudolph V.,False,False,False
1672796,Muzzy Stephen G,False,False,False
1751980,Roberts Johanna,False,False,False
1651323,Elsesser Adam,False,False,False
1965929,Renda Frankie S.,False,False,False
1878919,Lewis Cindy Kay,False,False,False
2008400,O'Neill Jason Michael,False,False,False
1592670,Burbage Charles Thomas,False,False,False
1184178,PAGE STEPHEN F,False,False,False
1180211,MULLER EDWARD R,False,False,False
1538012,Nawabi Wahid,False,False,False
1924279,Reynolds Michelle Marie,False,False,False
1800899,McDonnell Kevin Patrick,False,False,False
1576244,Roberts Eric W,False,False,False
1718505,Brown Melissa Ann,False,False,False
1790261,Shackley Brian Charles,False,False,False
2060922,Truesdell Bradley Dean,False,False,False
2040511,Hyten John E.,False,False,False
2075085,Dalal Aayushi,False,False,False
2067072,Ferguson James William III,False,False,False
1508900,Bessemer Venture Partners VIII L.P.,False,False,False
1559306,Deer VIII & Co. L.P.,False,False,False
1559311,Deer VIII & Co. Ltd.,False,False,False
1828220,"Cloud All Star Fund, LP",False,False,False
1508902,Bessemer Venture Partners VIII Institutional L.P.,False,False,False
1713257,15 Angels II LLC,False,False,False
1506450,Deeter Byron B,False,False,False
1983167,Stevenson Trace E,False,False,False
1336184,Samant Shashank,False,False,False
1926902,Amalfitano Michael,False,False,False
1519536,HENNESSY DANIEL J,False,False,False
2032141,Donnally James O,False,False,False
1436840,Brown Bruce,False,False,False
2032919,Williams Elizabeth Suzanne,False,False,False
1834019,Singh Mohit,False,False,False
1687509,Rubric Capital Management LP,False,False,False
1898677,Rosen David Efraim,False,False,False
1944623,Smith Richard W,False,False,False
1756253,Smith Mark Douglas,False,False,False
1184754,PEEK MARK S,False,False,False
1866183,Hughes Aaron,False,False,False
1605698,Scheinman Daniel,False,False,False
1233150,BEGLEY CHARLENE T,False,False,False
1984494,Mady Edward A.,False,False,False
1689411,Pinczuk Ana G.,False,False,False
1514853,Painter Tyler,False,False,False
1439316,Hack Bruce L.,False,False,False
1287248,ALBERT CARL A,False,False,False
1839253,D'AGOSTINO JOHN J.,False,False,False
1984081,Bland Tyrone D.,False,False,False
1888117,Waxenberg Alyssa Sue,False,False,False
1347842,Puri Ajay K,False,False,False
1412065,Molloy Lawrence,False,False,False
1522674,Deputy Christine,False,False,False
1311099,KOBAYASHI MICHAEL K,False,False,False
1841076,Dutra Felipe,False,False,False
1442500,Wyatt John T.,False,False,False
1960136,Sambhus Sonali,False,False,False
1883605,Rubado Arthur J III,False,False,False
1726613,Ramji Asif,False,False,False
2074840,Hoffman Steven E,False,False,False
1733903,Desravines Jean S.,False,False,False
1823662,McGuire James Michael,False,False,False
1886831,Mackintosh Teresa,False,False,False
1202397,HAUSMAN JAMES E,False,False,False
1679607,Subramaniam Rajesh,False,False,False
1090307,LAFFER ARTHUR B,False,False,False
1648472,Drummond Lance F.,False,False,False
1853824,CHUKWU ONI,False,False,False
1443251,Nuzzo Michael,False,False,False
1107464,CAGGIA ANDREW M,False,False,False
2034963,Richards Paul,False,False,False
1726718,Vander Ark Jon,False,False,False
1749893,Smith John Alan,False,False,False
1941800,Krishnasamy Sriram,False,False,False
1997971,Erwin Guy M II,False,False,False
1226022,DIETRICH JOHN W,False,False,False
1763095,Carere Brie,False,False,False
1241093,Olivet D Scott,False,False,False
1981585,Brightman Tracy B,False,False,False
1967230,ADAMS GINA F.,False,False,False
1707744,Wassenaar Yvonne,False,False,False
1392138,Chandna Asheem,False,False,False
1207433,THOMPSON JOHN WENDELL,False,False,False
1340472,Herren Richard Scott,False,False,False
1309507,MCLAUGHLIN MARK D,False,False,False
